query_id,category,method,conversation,csv_candidates,cass_candidates,neo4j_candidates,candidate_match,top10_exact_match_cass,top10_exact_match_neo4j,csv_top10,cass_top10,neo4j_top10
conv-43_qa_108,4,BM25,conv-43,680,680,680,True,True,True,conv-43_session_6_D6:15;conv-43_session_11_D11:13;conv-43_session_11_D11:14;conv-43_session_11_D11:17;conv-43_session_23_D23:7;conv-43_session_6_D6:14;conv-43_session_8_D8:8;conv-43_session_10_D10:1;conv-43_session_11_D11:15;conv-43_session_11_D11:18,conv-43_session_6_D6:15;conv-43_session_11_D11:13;conv-43_session_11_D11:14;conv-43_session_11_D11:17;conv-43_session_23_D23:7;conv-43_session_6_D6:14;conv-43_session_8_D8:8;conv-43_session_10_D10:1;conv-43_session_11_D11:15;conv-43_session_11_D11:18,conv-43_session_6_D6:15;conv-43_session_11_D11:13;conv-43_session_11_D11:14;conv-43_session_11_D11:17;conv-43_session_23_D23:7;conv-43_session_6_D6:14;conv-43_session_8_D8:8;conv-43_session_10_D10:1;conv-43_session_11_D11:15;conv-43_session_11_D11:18
conv-43_qa_109,4,BM25,conv-43,680,680,680,True,True,True,conv-43_session_10_D10:1;conv-43_session_11_D11:22;conv-43_session_15_D15:13;conv-43_session_22_D22:2;conv-43_session_23_D23:2;conv-43_session_25_D25:3;conv-43_session_26_D26:2;conv-43_session_4_D4:2;conv-43_session_6_D6:2;conv-43_session_10_D10:2,conv-43_session_10_D10:1;conv-43_session_11_D11:22;conv-43_session_15_D15:13;conv-43_session_22_D22:2;conv-43_session_23_D23:2;conv-43_session_25_D25:3;conv-43_session_26_D26:2;conv-43_session_4_D4:2;conv-43_session_6_D6:2;conv-43_session_10_D10:2,conv-43_session_10_D10:1;conv-43_session_11_D11:22;conv-43_session_15_D15:13;conv-43_session_22_D22:2;conv-43_session_23_D23:2;conv-43_session_25_D25:3;conv-43_session_26_D26:2;conv-43_session_4_D4:2;conv-43_session_6_D6:2;conv-43_session_10_D10:2
conv-43_qa_11,1,BM25,conv-43,680,680,680,True,True,True,conv-43_session_26_D26:21;conv-43_session_13_D13:1;conv-43_session_23_D23:8;conv-43_session_2_D2:4;conv-43_session_11_D11:11;conv-43_session_11_D11:13;conv-43_session_11_D11:15;conv-43_session_16_D16:11;conv-43_session_16_D16:4;conv-43_session_23_D23:10,conv-43_session_26_D26:21;conv-43_session_13_D13:1;conv-43_session_23_D23:8;conv-43_session_2_D2:4;conv-43_session_11_D11:11;conv-43_session_11_D11:13;conv-43_session_11_D11:15;conv-43_session_16_D16:11;conv-43_session_16_D16:4;conv-43_session_23_D23:10,conv-43_session_26_D26:21;conv-43_session_13_D13:1;conv-43_session_23_D23:8;conv-43_session_2_D2:4;conv-43_session_11_D11:11;conv-43_session_11_D11:13;conv-43_session_11_D11:15;conv-43_session_16_D16:11;conv-43_session_16_D16:4;conv-43_session_23_D23:10
conv-43_qa_110,4,BM25,conv-43,680,680,680,True,True,True,conv-43_session_10_D10:1;conv-43_session_10_D10:2;conv-43_session_11_D11:23;conv-43_session_15_D15:1;conv-43_session_15_D15:13;conv-43_session_18_D18:1;conv-43_session_19_D19:19;conv-43_session_22_D22:2;conv-43_session_23_D23:2;conv-43_session_25_D25:3,conv-43_session_10_D10:1;conv-43_session_10_D10:2;conv-43_session_11_D11:23;conv-43_session_15_D15:1;conv-43_session_15_D15:13;conv-43_session_18_D18:1;conv-43_session_19_D19:19;conv-43_session_22_D22:2;conv-43_session_23_D23:2;conv-43_session_25_D25:3,conv-43_session_10_D10:1;conv-43_session_10_D10:2;conv-43_session_11_D11:23;conv-43_session_15_D15:1;conv-43_session_15_D15:13;conv-43_session_18_D18:1;conv-43_session_19_D19:19;conv-43_session_22_D22:2;conv-43_session_23_D23:2;conv-43_session_25_D25:3
conv-43_qa_111,4,BM25,conv-43,680,680,680,True,True,True,conv-43_session_10_D10:1;conv-43_session_12_D12:2;conv-43_session_12_D12:3;conv-43_session_15_D15:13;conv-43_session_23_D23:2;conv-43_session_25_D25:3;conv-43_session_26_D26:2;conv-43_session_6_D6:2;conv-43_session_10_D10:5;conv-43_session_11_D11:2,conv-43_session_10_D10:1;conv-43_session_12_D12:2;conv-43_session_12_D12:3;conv-43_session_15_D15:13;conv-43_session_23_D23:2;conv-43_session_25_D25:3;conv-43_session_26_D26:2;conv-43_session_6_D6:2;conv-43_session_10_D10:5;conv-43_session_11_D11:2,conv-43_session_10_D10:1;conv-43_session_12_D12:2;conv-43_session_12_D12:3;conv-43_session_15_D15:13;conv-43_session_23_D23:2;conv-43_session_25_D25:3;conv-43_session_26_D26:2;conv-43_session_6_D6:2;conv-43_session_10_D10:5;conv-43_session_11_D11:2
conv-43_qa_112,4,BM25,conv-43,680,680,680,True,True,True,conv-43_session_12_D12:10;conv-43_session_10_D10:1;conv-43_session_11_D11:2;conv-43_session_12_D12:1;conv-43_session_12_D12:11;conv-43_session_12_D12:13;conv-43_session_13_D13:1;conv-43_session_14_D14:2;conv-43_session_15_D15:1;conv-43_session_15_D15:13,conv-43_session_12_D12:10;conv-43_session_10_D10:1;conv-43_session_11_D11:2;conv-43_session_12_D12:1;conv-43_session_12_D12:11;conv-43_session_12_D12:13;conv-43_session_13_D13:1;conv-43_session_14_D14:2;conv-43_session_15_D15:1;conv-43_session_15_D15:13,conv-43_session_12_D12:10;conv-43_session_10_D10:1;conv-43_session_11_D11:2;conv-43_session_12_D12:1;conv-43_session_12_D12:11;conv-43_session_12_D12:13;conv-43_session_13_D13:1;conv-43_session_14_D14:2;conv-43_session_15_D15:1;conv-43_session_15_D15:13
conv-43_qa_113,4,BM25,conv-43,680,680,680,True,True,True,conv-43_session_11_D11:17;conv-43_session_12_D12:19;conv-43_session_13_D13:2;conv-43_session_1_D1:4;conv-43_session_22_D22:3;conv-43_session_22_D22:4;conv-43_session_22_D22:8;conv-43_session_24_D24:2;conv-43_session_3_D3:11;conv-43_session_5_D5:7,conv-43_session_11_D11:17;conv-43_session_12_D12:19;conv-43_session_13_D13:2;conv-43_session_1_D1:4;conv-43_session_22_D22:3;conv-43_session_22_D22:4;conv-43_session_22_D22:8;conv-43_session_24_D24:2;conv-43_session_3_D3:11;conv-43_session_5_D5:7,conv-43_session_11_D11:17;conv-43_session_12_D12:19;conv-43_session_13_D13:2;conv-43_session_1_D1:4;conv-43_session_22_D22:3;conv-43_session_22_D22:4;conv-43_session_22_D22:8;conv-43_session_24_D24:2;conv-43_session_3_D3:11;conv-43_session_5_D5:7
conv-43_qa_114,4,BM25,conv-43,680,680,680,True,True,True,conv-43_session_13_D13:1;conv-43_session_3_D3:6;conv-43_session_15_D15:2;conv-43_session_1_D1:15;conv-43_session_20_D20:42;conv-43_session_21_D21:2;conv-43_session_22_D22:2;conv-43_session_26_D26:1;conv-43_session_26_D26:18;conv-43_session_28_D28:16,conv-43_session_13_D13:1;conv-43_session_3_D3:6;conv-43_session_15_D15:2;conv-43_session_1_D1:15;conv-43_session_20_D20:42;conv-43_session_21_D21:2;conv-43_session_22_D22:2;conv-43_session_26_D26:1;conv-43_session_26_D26:18;conv-43_session_28_D28:16,conv-43_session_13_D13:1;conv-43_session_3_D3:6;conv-43_session_15_D15:2;conv-43_session_1_D1:15;conv-43_session_20_D20:42;conv-43_session_21_D21:2;conv-43_session_22_D22:2;conv-43_session_26_D26:1;conv-43_session_26_D26:18;conv-43_session_28_D28:16
conv-43_qa_115,4,BM25,conv-43,680,680,680,True,True,True,conv-43_session_14_D14:3;conv-43_session_16_D16:9;conv-43_session_19_D19:6;conv-43_session_1_D1:11;conv-43_session_1_D1:3;conv-43_session_1_D1:4;conv-43_session_1_D1:7;conv-43_session_22_D22:4;conv-43_session_24_D24:3;conv-43_session_8_D8:9,conv-43_session_14_D14:3;conv-43_session_16_D16:9;conv-43_session_19_D19:6;conv-43_session_1_D1:11;conv-43_session_1_D1:3;conv-43_session_1_D1:4;conv-43_session_1_D1:7;conv-43_session_22_D22:4;conv-43_session_24_D24:3;conv-43_session_8_D8:9,conv-43_session_14_D14:3;conv-43_session_16_D16:9;conv-43_session_19_D19:6;conv-43_session_1_D1:11;conv-43_session_1_D1:3;conv-43_session_1_D1:4;conv-43_session_1_D1:7;conv-43_session_22_D22:4;conv-43_session_24_D24:3;conv-43_session_8_D8:9
conv-43_qa_116,4,BM25,conv-43,680,680,680,True,True,True,conv-43_session_22_D22:4;conv-43_session_13_D13:4;conv-43_session_13_D13:6;conv-43_session_19_D19:6;conv-43_session_19_D19:7;conv-43_session_1_D1:4;conv-43_session_20_D20:1;conv-43_session_23_D23:2;conv-43_session_24_D24:8;conv-43_session_7_D7:13,conv-43_session_22_D22:4;conv-43_session_13_D13:4;conv-43_session_13_D13:6;conv-43_session_19_D19:6;conv-43_session_19_D19:7;conv-43_session_1_D1:4;conv-43_session_20_D20:1;conv-43_session_23_D23:2;conv-43_session_24_D24:8;conv-43_session_7_D7:13,conv-43_session_22_D22:4;conv-43_session_13_D13:4;conv-43_session_13_D13:6;conv-43_session_19_D19:6;conv-43_session_19_D19:7;conv-43_session_1_D1:4;conv-43_session_20_D20:1;conv-43_session_23_D23:2;conv-43_session_24_D24:8;conv-43_session_7_D7:13
conv-43_qa_117,4,BM25,conv-43,680,680,680,True,True,True,conv-43_session_19_D19:1;conv-43_session_19_D19:17;conv-43_session_10_D10:1;conv-43_session_11_D11:17;conv-43_session_11_D11:2;conv-43_session_12_D12:1;conv-43_session_13_D13:1;conv-43_session_14_D14:2;conv-43_session_15_D15:1;conv-43_session_15_D15:13,conv-43_session_19_D19:1;conv-43_session_19_D19:17;conv-43_session_10_D10:1;conv-43_session_11_D11:17;conv-43_session_11_D11:2;conv-43_session_12_D12:1;conv-43_session_13_D13:1;conv-43_session_14_D14:2;conv-43_session_15_D15:1;conv-43_session_15_D15:13,conv-43_session_19_D19:1;conv-43_session_19_D19:17;conv-43_session_10_D10:1;conv-43_session_11_D11:17;conv-43_session_11_D11:2;conv-43_session_12_D12:1;conv-43_session_13_D13:1;conv-43_session_14_D14:2;conv-43_session_15_D15:1;conv-43_session_15_D15:13
conv-43_qa_118,4,BM25,conv-43,680,680,680,True,True,True,conv-43_session_10_D10:1;conv-43_session_1_D1:4;conv-43_session_22_D22:4;conv-43_session_25_D25:3;conv-43_session_13_D13:4;conv-43_session_14_D14:3;conv-43_session_15_D15:13;conv-43_session_19_D19:6;conv-43_session_19_D19:7;conv-43_session_1_D1:11,conv-43_session_10_D10:1;conv-43_session_1_D1:4;conv-43_session_22_D22:4;conv-43_session_25_D25:3;conv-43_session_13_D13:4;conv-43_session_14_D14:3;conv-43_session_15_D15:13;conv-43_session_19_D19:6;conv-43_session_19_D19:7;conv-43_session_1_D1:11,conv-43_session_10_D10:1;conv-43_session_1_D1:4;conv-43_session_22_D22:4;conv-43_session_25_D25:3;conv-43_session_13_D13:4;conv-43_session_14_D14:3;conv-43_session_15_D15:13;conv-43_session_19_D19:6;conv-43_session_19_D19:7;conv-43_session_1_D1:11
conv-43_qa_119,4,BM25,conv-43,680,680,680,True,True,True,conv-43_session_10_D10:1;conv-43_session_14_D14:15;conv-43_session_22_D22:2;conv-43_session_25_D25:3;conv-43_session_4_D4:2;conv-43_session_5_D5:3;conv-43_session_10_D10:2;conv-43_session_10_D10:4;conv-43_session_10_D10:5;conv-43_session_11_D11:1,conv-43_session_10_D10:1;conv-43_session_14_D14:15;conv-43_session_22_D22:2;conv-43_session_25_D25:3;conv-43_session_4_D4:2;conv-43_session_5_D5:3;conv-43_session_10_D10:2;conv-43_session_10_D10:4;conv-43_session_10_D10:5;conv-43_session_11_D11:1,conv-43_session_10_D10:1;conv-43_session_14_D14:15;conv-43_session_22_D22:2;conv-43_session_25_D25:3;conv-43_session_4_D4:2;conv-43_session_5_D5:3;conv-43_session_10_D10:2;conv-43_session_10_D10:4;conv-43_session_10_D10:5;conv-43_session_11_D11:1
conv-43_qa_12,2,BM25,conv-43,680,680,680,True,True,True,conv-43_session_10_D10:1;conv-43_session_15_D15:13;conv-43_session_23_D23:2;conv-43_session_25_D25:3;conv-43_session_26_D26:2;conv-43_session_6_D6:2;conv-43_session_10_D10:5;conv-43_session_11_D11:19;conv-43_session_11_D11:2;conv-43_session_11_D11:26,conv-43_session_10_D10:1;conv-43_session_15_D15:13;conv-43_session_23_D23:2;conv-43_session_25_D25:3;conv-43_session_26_D26:2;conv-43_session_6_D6:2;conv-43_session_10_D10:5;conv-43_session_11_D11:19;conv-43_session_11_D11:2;conv-43_session_11_D11:26,conv-43_session_10_D10:1;conv-43_session_15_D15:13;conv-43_session_23_D23:2;conv-43_session_25_D25:3;conv-43_session_26_D26:2;conv-43_session_6_D6:2;conv-43_session_10_D10:5;conv-43_session_11_D11:19;conv-43_session_11_D11:2;conv-43_session_11_D11:26
conv-43_qa_120,4,BM25,conv-43,680,680,680,True,True,True,conv-43_session_14_D14:10;conv-43_session_14_D14:3;conv-43_session_14_D14:7;conv-43_session_3_D3:6;conv-43_session_10_D10:1;conv-43_session_11_D11:2;conv-43_session_11_D11:4;conv-43_session_12_D12:1;conv-43_session_12_D12:26;conv-43_session_12_D12:7,conv-43_session_14_D14:10;conv-43_session_14_D14:3;conv-43_session_14_D14:7;conv-43_session_3_D3:6;conv-43_session_10_D10:1;conv-43_session_11_D11:2;conv-43_session_11_D11:4;conv-43_session_12_D12:1;conv-43_session_12_D12:26;conv-43_session_12_D12:7,conv-43_session_14_D14:10;conv-43_session_14_D14:3;conv-43_session_14_D14:7;conv-43_session_3_D3:6;conv-43_session_10_D10:1;conv-43_session_11_D11:2;conv-43_session_11_D11:4;conv-43_session_12_D12:1;conv-43_session_12_D12:26;conv-43_session_12_D12:7
conv-43_qa_121,4,BM25,conv-43,680,680,680,True,True,True,conv-43_session_14_D14:3;conv-43_session_14_D14:7;conv-43_session_14_D14:4;conv-43_session_14_D14:6;conv-43_session_4_D4:1;conv-43_session_10_D10:1;conv-43_session_11_D11:2;conv-43_session_12_D12:1;conv-43_session_12_D12:26;conv-43_session_12_D12:7,conv-43_session_14_D14:3;conv-43_session_14_D14:7;conv-43_session_14_D14:4;conv-43_session_14_D14:6;conv-43_session_4_D4:1;conv-43_session_10_D10:1;conv-43_session_11_D11:2;conv-43_session_12_D12:1;conv-43_session_12_D12:26;conv-43_session_12_D12:7,conv-43_session_14_D14:3;conv-43_session_14_D14:7;conv-43_session_14_D14:4;conv-43_session_14_D14:6;conv-43_session_4_D4:1;conv-43_session_10_D10:1;conv-43_session_11_D11:2;conv-43_session_12_D12:1;conv-43_session_12_D12:26;conv-43_session_12_D12:7
conv-43_qa_122,4,BM25,conv-43,680,680,680,True,True,True,conv-43_session_14_D14:3;conv-43_session_14_D14:7;conv-43_session_19_D19:6;conv-43_session_19_D19:7;conv-43_session_10_D10:1;conv-43_session_10_D10:2;conv-43_session_11_D11:13;conv-43_session_11_D11:17;conv-43_session_11_D11:2;conv-43_session_11_D11:22,conv-43_session_14_D14:3;conv-43_session_14_D14:7;conv-43_session_19_D19:6;conv-43_session_19_D19:7;conv-43_session_10_D10:1;conv-43_session_10_D10:2;conv-43_session_11_D11:13;conv-43_session_11_D11:17;conv-43_session_11_D11:2;conv-43_session_11_D11:22,conv-43_session_14_D14:3;conv-43_session_14_D14:7;conv-43_session_19_D19:6;conv-43_session_19_D19:7;conv-43_session_10_D10:1;conv-43_session_10_D10:2;conv-43_session_11_D11:13;conv-43_session_11_D11:17;conv-43_session_11_D11:2;conv-43_session_11_D11:22
conv-43_qa_123,4,BM25,conv-43,680,680,680,True,True,True,conv-43_session_15_D15:3;conv-43_session_15_D15:2;conv-43_session_10_D10:2;conv-43_session_10_D10:4;conv-43_session_11_D11:1;conv-43_session_11_D11:24;conv-43_session_12_D12:18;conv-43_session_12_D12:2;conv-43_session_13_D13:2;conv-43_session_14_D14:1,conv-43_session_15_D15:3;conv-43_session_15_D15:2;conv-43_session_10_D10:2;conv-43_session_10_D10:4;conv-43_session_11_D11:1;conv-43_session_11_D11:24;conv-43_session_12_D12:18;conv-43_session_12_D12:2;conv-43_session_13_D13:2;conv-43_session_14_D14:1,conv-43_session_15_D15:3;conv-43_session_15_D15:2;conv-43_session_10_D10:2;conv-43_session_10_D10:4;conv-43_session_11_D11:1;conv-43_session_11_D11:24;conv-43_session_12_D12:18;conv-43_session_12_D12:2;conv-43_session_13_D13:2;conv-43_session_14_D14:1
conv-43_qa_124,4,BM25,conv-43,680,680,680,True,True,True,conv-43_session_15_D15:2;conv-43_session_15_D15:3;conv-43_session_15_D15:4;conv-43_session_15_D15:5;conv-43_session_10_D10:2;conv-43_session_10_D10:4;conv-43_session_11_D11:1;conv-43_session_12_D12:18;conv-43_session_12_D12:2;conv-43_session_12_D12:22,conv-43_session_15_D15:2;conv-43_session_15_D15:3;conv-43_session_15_D15:4;conv-43_session_15_D15:5;conv-43_session_10_D10:2;conv-43_session_10_D10:4;conv-43_session_11_D11:1;conv-43_session_12_D12:18;conv-43_session_12_D12:2;conv-43_session_12_D12:22,conv-43_session_15_D15:2;conv-43_session_15_D15:3;conv-43_session_15_D15:4;conv-43_session_15_D15:5;conv-43_session_10_D10:2;conv-43_session_10_D10:4;conv-43_session_11_D11:1;conv-43_session_12_D12:18;conv-43_session_12_D12:2;conv-43_session_12_D12:22
conv-43_qa_125,4,BM25,conv-43,680,680,680,True,True,True,conv-43_session_15_D15:10;conv-43_session_15_D15:11;conv-43_session_10_D10:2;conv-43_session_10_D10:4;conv-43_session_11_D11:1;conv-43_session_12_D12:18;conv-43_session_12_D12:2;conv-43_session_12_D12:7;conv-43_session_13_D13:2;conv-43_session_14_D14:1,conv-43_session_15_D15:10;conv-43_session_15_D15:11;conv-43_session_10_D10:2;conv-43_session_10_D10:4;conv-43_session_11_D11:1;conv-43_session_12_D12:18;conv-43_session_12_D12:2;conv-43_session_12_D12:7;conv-43_session_13_D13:2;conv-43_session_14_D14:1,conv-43_session_15_D15:10;conv-43_session_15_D15:11;conv-43_session_10_D10:2;conv-43_session_10_D10:4;conv-43_session_11_D11:1;conv-43_session_12_D12:18;conv-43_session_12_D12:2;conv-43_session_12_D12:7;conv-43_session_13_D13:2;conv-43_session_14_D14:1
conv-43_qa_126,4,BM25,conv-43,680,680,680,True,True,True,conv-43_session_15_D15:14;conv-43_session_15_D15:13;conv-43_session_13_D13:13;conv-43_session_13_D13:21;conv-43_session_13_D13:22;conv-43_session_15_D15:15;conv-43_session_15_D15:16;conv-43_session_16_D16:17;conv-43_session_18_D18:5;conv-43_session_18_D18:6,conv-43_session_15_D15:14;conv-43_session_15_D15:13;conv-43_session_13_D13:13;conv-43_session_13_D13:21;conv-43_session_13_D13:22;conv-43_session_15_D15:15;conv-43_session_15_D15:16;conv-43_session_16_D16:17;conv-43_session_18_D18:5;conv-43_session_18_D18:6,conv-43_session_15_D15:14;conv-43_session_15_D15:13;conv-43_session_13_D13:13;conv-43_session_13_D13:21;conv-43_session_13_D13:22;conv-43_session_15_D15:15;conv-43_session_15_D15:16;conv-43_session_16_D16:17;conv-43_session_18_D18:5;conv-43_session_18_D18:6
conv-43_qa_127,4,BM25,conv-43,680,680,680,True,True,True,conv-43_session_15_D15:30;conv-43_session_11_D11:17;conv-43_session_15_D15:1;conv-43_session_6_D6:15;conv-43_session_9_D9:1;conv-43_session_10_D10:1;conv-43_session_11_D11:13;conv-43_session_11_D11:18;conv-43_session_11_D11:2;conv-43_session_12_D12:1,conv-43_session_15_D15:30;conv-43_session_11_D11:17;conv-43_session_15_D15:1;conv-43_session_6_D6:15;conv-43_session_9_D9:1;conv-43_session_10_D10:1;conv-43_session_11_D11:13;conv-43_session_11_D11:18;conv-43_session_11_D11:2;conv-43_session_12_D12:1,conv-43_session_15_D15:30;conv-43_session_11_D11:17;conv-43_session_15_D15:1;conv-43_session_6_D6:15;conv-43_session_9_D9:1;conv-43_session_10_D10:1;conv-43_session_11_D11:13;conv-43_session_11_D11:18;conv-43_session_11_D11:2;conv-43_session_12_D12:1
conv-43_qa_128,4,BM25,conv-43,680,680,680,True,True,True,conv-43_session_15_D15:31;conv-43_session_10_D10:1;conv-43_session_11_D11:2;conv-43_session_12_D12:1;conv-43_session_12_D12:7;conv-43_session_13_D13:1;conv-43_session_14_D14:10;conv-43_session_14_D14:2;conv-43_session_15_D15:1;conv-43_session_15_D15:13,conv-43_session_15_D15:31;conv-43_session_10_D10:1;conv-43_session_11_D11:2;conv-43_session_12_D12:1;conv-43_session_12_D12:7;conv-43_session_13_D13:1;conv-43_session_14_D14:10;conv-43_session_14_D14:2;conv-43_session_15_D15:1;conv-43_session_15_D15:13,conv-43_session_15_D15:31;conv-43_session_10_D10:1;conv-43_session_11_D11:2;conv-43_session_12_D12:1;conv-43_session_12_D12:7;conv-43_session_13_D13:1;conv-43_session_14_D14:10;conv-43_session_14_D14:2;conv-43_session_15_D15:1;conv-43_session_15_D15:13
conv-43_qa_129,4,BM25,conv-43,680,680,680,True,True,True,conv-43_session_15_D15:32;conv-43_session_10_D10:5;conv-43_session_15_D15:33;conv-43_session_7_D7:2;conv-43_session_10_D10:1;conv-43_session_10_D10:6;conv-43_session_11_D11:2;conv-43_session_11_D11:6;conv-43_session_12_D12:1;conv-43_session_12_D12:11,conv-43_session_15_D15:32;conv-43_session_10_D10:5;conv-43_session_15_D15:33;conv-43_session_7_D7:2;conv-43_session_10_D10:1;conv-43_session_10_D10:6;conv-43_session_11_D11:2;conv-43_session_11_D11:6;conv-43_session_12_D12:1;conv-43_session_12_D12:11,conv-43_session_15_D15:32;conv-43_session_10_D10:5;conv-43_session_15_D15:33;conv-43_session_7_D7:2;conv-43_session_10_D10:1;conv-43_session_10_D10:6;conv-43_session_11_D11:2;conv-43_session_11_D11:6;conv-43_session_12_D12:1;conv-43_session_12_D12:11
conv-43_qa_13,1,BM25,conv-43,680,680,680,True,True,True,conv-43_session_12_D12:17;conv-43_session_12_D12:18;conv-43_session_17_D17:11;conv-43_session_2_D2:11;conv-43_session_9_D9:6;conv-43_session_10_D10:2;conv-43_session_10_D10:4;conv-43_session_11_D11:1;conv-43_session_12_D12:2;conv-43_session_12_D12:7,conv-43_session_12_D12:17;conv-43_session_12_D12:18;conv-43_session_17_D17:11;conv-43_session_2_D2:11;conv-43_session_9_D9:6;conv-43_session_10_D10:2;conv-43_session_10_D10:4;conv-43_session_11_D11:1;conv-43_session_12_D12:2;conv-43_session_12_D12:7,conv-43_session_12_D12:17;conv-43_session_12_D12:18;conv-43_session_17_D17:11;conv-43_session_2_D2:11;conv-43_session_9_D9:6;conv-43_session_10_D10:2;conv-43_session_10_D10:4;conv-43_session_11_D11:1;conv-43_session_12_D12:2;conv-43_session_12_D12:7
conv-43_qa_130,4,BM25,conv-43,680,680,680,True,True,True,conv-43_session_16_D16:1;conv-43_session_18_D18:2;conv-43_session_12_D12:2;conv-43_session_15_D15:2;conv-43_session_15_D15:3;conv-43_session_19_D19:3;conv-43_session_24_D24:2;conv-43_session_25_D25:2;conv-43_session_26_D26:1;conv-43_session_3_D3:1,conv-43_session_16_D16:1;conv-43_session_18_D18:2;conv-43_session_12_D12:2;conv-43_session_15_D15:2;conv-43_session_15_D15:3;conv-43_session_19_D19:3;conv-43_session_24_D24:2;conv-43_session_25_D25:2;conv-43_session_26_D26:1;conv-43_session_3_D3:1,conv-43_session_16_D16:1;conv-43_session_18_D18:2;conv-43_session_12_D12:2;conv-43_session_15_D15:2;conv-43_session_15_D15:3;conv-43_session_19_D19:3;conv-43_session_24_D24:2;conv-43_session_25_D25:2;conv-43_session_26_D26:1;conv-43_session_3_D3:1
conv-43_qa_131,4,BM25,conv-43,680,680,680,True,True,True,conv-43_session_16_D16:7;conv-43_session_29_D29:8;conv-43_session_2_D2:2;conv-43_session_3_D3:1;conv-43_session_10_D10:4;conv-43_session_13_D13:13;conv-43_session_13_D13:8;conv-43_session_13_D13:9;conv-43_session_15_D15:3;conv-43_session_19_D19:10,conv-43_session_16_D16:7;conv-43_session_29_D29:8;conv-43_session_2_D2:2;conv-43_session_3_D3:1;conv-43_session_10_D10:4;conv-43_session_13_D13:13;conv-43_session_13_D13:8;conv-43_session_13_D13:9;conv-43_session_15_D15:3;conv-43_session_19_D19:10,conv-43_session_16_D16:7;conv-43_session_29_D29:8;conv-43_session_2_D2:2;conv-43_session_3_D3:1;conv-43_session_10_D10:4;conv-43_session_13_D13:13;conv-43_session_13_D13:8;conv-43_session_13_D13:9;conv-43_session_15_D15:3;conv-43_session_19_D19:10
conv-43_qa_132,4,BM25,conv-43,680,680,680,True,True,True,conv-43_session_6_D6:2;conv-43_session_10_D10:1;conv-43_session_10_D10:2;conv-43_session_10_D10:4;conv-43_session_11_D11:1;conv-43_session_11_D11:2;conv-43_session_12_D12:1;conv-43_session_12_D12:18;conv-43_session_12_D12:2;conv-43_session_12_D12:20,conv-43_session_6_D6:2;conv-43_session_10_D10:1;conv-43_session_10_D10:2;conv-43_session_10_D10:4;conv-43_session_11_D11:1;conv-43_session_11_D11:2;conv-43_session_12_D12:1;conv-43_session_12_D12:18;conv-43_session_12_D12:2;conv-43_session_12_D12:20,conv-43_session_6_D6:2;conv-43_session_10_D10:1;conv-43_session_10_D10:2;conv-43_session_10_D10:4;conv-43_session_11_D11:1;conv-43_session_11_D11:2;conv-43_session_12_D12:1;conv-43_session_12_D12:18;conv-43_session_12_D12:2;conv-43_session_12_D12:20
conv-43_qa_133,4,BM25,conv-43,680,680,680,True,True,True,conv-43_session_10_D10:1;conv-43_session_17_D17:3;conv-43_session_15_D15:13;conv-43_session_17_D17:4;conv-43_session_18_D18:1;conv-43_session_23_D23:2;conv-43_session_25_D25:3;conv-43_session_26_D26:2;conv-43_session_6_D6:2;conv-43_session_10_D10:14,conv-43_session_10_D10:1;conv-43_session_17_D17:3;conv-43_session_15_D15:13;conv-43_session_17_D17:4;conv-43_session_18_D18:1;conv-43_session_23_D23:2;conv-43_session_25_D25:3;conv-43_session_26_D26:2;conv-43_session_6_D6:2;conv-43_session_10_D10:14,conv-43_session_10_D10:1;conv-43_session_17_D17:3;conv-43_session_15_D15:13;conv-43_session_17_D17:4;conv-43_session_18_D18:1;conv-43_session_23_D23:2;conv-43_session_25_D25:3;conv-43_session_26_D26:2;conv-43_session_6_D6:2;conv-43_session_10_D10:14
conv-43_qa_134,4,BM25,conv-43,680,680,680,True,True,True,conv-43_session_17_D17:10;conv-43_session_27_D27:21;conv-43_session_4_D4:3;conv-43_session_12_D12:15;conv-43_session_15_D15:2;conv-43_session_17_D17:9;conv-43_session_26_D26:34;conv-43_session_27_D27:20;conv-43_session_10_D10:2;conv-43_session_10_D10:4,conv-43_session_17_D17:10;conv-43_session_27_D27:21;conv-43_session_4_D4:3;conv-43_session_12_D12:15;conv-43_session_15_D15:2;conv-43_session_17_D17:9;conv-43_session_26_D26:34;conv-43_session_27_D27:20;conv-43_session_10_D10:2;conv-43_session_10_D10:4,conv-43_session_17_D17:10;conv-43_session_27_D27:21;conv-43_session_4_D4:3;conv-43_session_12_D12:15;conv-43_session_15_D15:2;conv-43_session_17_D17:9;conv-43_session_26_D26:34;conv-43_session_27_D27:20;conv-43_session_10_D10:2;conv-43_session_10_D10:4
