graph_id,src_id,src_type,relation,dst_id,dst_type,confidence,source,evidence
conv-44,audrey,person,plan,a_hike_with_furry_friends_next,entity,1.0,locomo_observation_spacy,D24:13
conv-44,audrey,person,research,research,entity,1.0,locomo_observation_spacy,D24:19
conv-44,andrew,person,adopt,another_pup,entity,1.0,locomo_observation_spacy,D24:2
conv-44,andrew,person,do,walks,entity,1.0,locomo_observation_spacy,D24:8
conv-44,andrew,person,enjoy,enjoy,entity,1.0,locomo_observation_spacy,D24:10
conv-44,andrew,person,wish,wish,entity,1.0,locomo_observation_spacy,D24:16
conv-44,andrew,person,attend,an_awesome_wine_tasting_with_his,entity,1.0,locomo_observation_spacy,D25:1
conv-44,andrew,person,try,sushi,entity,1.0,locomo_observation_spacy,D25:5
conv-44,andrew,person,try,new_things,entity,1.0,locomo_observation_spacy,D25:5
conv-44,audrey,person,play,with_her_pups_at_the_park,entity,1.0,locomo_observation_spacy,D25:2
conv-44,audrey,person,advise,advise,entity,1.0,locomo_observation_spacy,D25:6
conv-44,audrey,person,suggest,suggest,entity,1.0,locomo_observation_spacy,D25:8
conv-44,audrey,person,order,sushi,entity,1.0,locomo_observation_spacy,D25:14
conv-44,audrey,person,behave,behave,entity,1.0,locomo_observation_spacy,D26:1
conv-44,audrey,person,mention,mention,entity,1.0,locomo_observation_spacy,D26:13
conv-44,audrey,person,use,positive_reinforcement_techniques,entity,1.0,locomo_observation_spacy,D26:5
conv-44,audrey,person,keep,her_dogs,entity,1.0,locomo_observation_spacy,D26:9
conv-44,audrey,person,express,excitement_and_eagerness_to_go_hiking,entity,1.0,locomo_observation_spacy,D26:21
conv-44,andrew,person,appear,appear,entity,1.0,locomo_observation_spacy,D26:10
conv-44,andrew,person,plan,plan,entity,1.0,locomo_observation_spacy,D26:20
conv-44,andrew,person,explore,nature,entity,1.0,locomo_observation_spacy,D26:22
conv-44,andrew,person,share,photos_of_a_national_park_a,entity,1.0,locomo_observation_spacy,"D26:14, D26:34, D26:42"
conv-44,andrew,person,go,on_a_bike_ride_with_his,entity,1.0,locomo_observation_spacy,D27:1
conv-44,andrew,person,consider,consider,entity,1.0,locomo_observation_spacy,D27:5
conv-44,andrew,person,regard,regard,entity,1.0,locomo_observation_spacy,"['D27:7', 'D27:9', 'D27:15', 'D27:17']"
conv-44,audrey,person,enjoy,enjoy,entity,1.0,locomo_observation_spacy,D27:2
conv-44,audrey,person,meet,with_other_dog_owners,entity,1.0,locomo_observation_spacy,D27:4
conv-44,audrey,person,focus,on_his_current_dogs,entity,1.0,locomo_observation_spacy,"['D27:6', 'D27:8']"
conv-44,audrey,person,provide,andrew,entity,1.0,locomo_observation_spacy,"['D27:10', 'D27:12']"
conv-44,audrey,person,engage,her_dogs_in_mental_stimulation_activities,entity,1.0,locomo_observation_spacy,D27:14
conv-44,audrey,person,value,the_friendship_with_andrew,entity,1.0,locomo_observation_spacy,D27:18
conv-44,audrey,person,refer,to_that,entity,1.0,locomo_observation_spacy,D28:1
conv-44,audrey,person,take,her_dogs,entity,1.0,locomo_observation_spacy,D28:1
conv-44,audrey,person,worry,about_her_dogs,entity,1.0,locomo_observation_spacy,D28:3
conv-44,audrey,person,see,see,entity,1.0,locomo_observation_spacy,D28:5
conv-44,audrey,person,appreciate,appreciate,entity,1.0,locomo_observation_spacy,D28:13
conv-44,audrey,person,feel,feel,entity,1.0,locomo_observation_spacy,D28:15
conv-44,audrey,person,consider,her_dogs_part_of_her_family,entity,1.0,locomo_observation_spacy,D28:17
conv-44,andrew,person,name,name,entity,1.0,locomo_observation_spacy,D28:10
conv-44,andrew,person,adopt,a_new_dog_named_scout,entity,1.0,locomo_observation_spacy,D28:6
conv-44,andrew,person,value,safety_and_comfort,entity,1.0,locomo_observation_spacy,D28:12
conv-44,andrew,person,plan,plan,entity,1.0,locomo_observation_spacy,D28:13
conv-44,andrew,person,express,gratitude,entity,1.0,locomo_observation_spacy,D28:14
conv-44,andrew,person,consider,his_dogs_as_family_members,entity,1.0,locomo_observation_spacy,D28:18
conv-44,audrey,person,purchase,three_collars_and_tags,entity,1.0,locomo_event_summary,D1:7
conv-44,andrew,person,start,a_new_job_as_a_financial,entity,1.0,locomo_event_summary,D1:2
conv-44,audrey,person,bring,her_new_puppy_pixie,entity,1.0,locomo_event_summary,D2:1
conv-44,andrew,person,consider,consider,entity,1.0,locomo_event_summary,D2:22
conv-44,andrew,person,decide,decide,entity,1.0,locomo_event_summary,D3:1
conv-44,audrey,person,go,for_a_hike,entity,1.0,locomo_event_summary,D4:2
conv-44,andrew,person,discover,a_new_open_space_for_hiking,entity,1.0,locomo_event_summary,D4:1
conv-44,audrey,person,take,her_four_dogs,entity,1.0,locomo_event_summary,D5:8
conv-44,andrew,person,continue,his_search_for_a_pet_friendly,entity,1.0,locomo_event_summary,D5:3
conv-44,audrey,person,come,come,entity,1.0,locomo_event_summary,D6:4
conv-44,audrey,person,sign,for_the_pet_bonding_workshop_which,entity,1.0,locomo_event_summary,D6:2
conv-44,andrew,person,invite,friends,entity,1.0,locomo_event_summary,D6:1
conv-44,audrey,person,take,her_four_dogs,entity,1.0,locomo_event_summary,D7:1
conv-44,andrew,person,give,give,entity,1.0,locomo_event_summary,D7:8
conv-44,audrey,person,surround,surround,entity,1.0,locomo_event_summary,D8:8
conv-44,andrew,person,join,a_rock_climbing_class,entity,1.0,locomo_event_summary,D8:1
conv-44,andrew,person,inspire,inspire,entity,1.0,locomo_event_summary,D8:7
conv-44,audrey,person,move,into_a_new_house,entity,1.0,locomo_event_summary,D9:5
conv-44,andrew,person,visit,a_doggy_daycare,entity,1.0,locomo_event_summary,D9:1
conv-44,andrew,person,go,on_a_hike_with_his_friends,entity,1.0,locomo_event_summary,D9:19
conv-44,audrey,person,enroll,in_a_dog_training_course,entity,1.0,locomo_event_summary,D10:1
conv-44,andrew,person,explore,the_hobby_of_cooking,entity,1.0,locomo_event_summary,D10:12
conv-44,audrey,person,take,her_four_dogs,entity,1.0,locomo_event_summary,D11:2
conv-44,audrey,person,decide,decide,entity,1.0,locomo_event_summary,D11:7
conv-44,andrew,person,enjoy,a_picnic_with_friends,entity,1.0,locomo_event_summary,D11:1
conv-44,andrew,person,decide,decide,entity,1.0,locomo_event_summary,D11:7
conv-44,audrey,person,personalize,dog_tags,entity,1.0,locomo_event_summary,D12:1
conv-44,audrey,person,personalize,dog_tags,entity,1.0,locomo_event_summary,D12:2
conv-44,audrey,person,personalize,dog_tags,entity,1.0,locomo_event_summary,D12:3
conv-44,audrey,person,personalize,dog_tags,entity,1.0,locomo_event_summary,D12:4
conv-44,audrey,person,personalize,dog_tags,entity,1.0,locomo_event_summary,D12:5
conv-44,audrey,person,personalize,dog_tags,entity,1.0,locomo_event_summary,D12:6
conv-44,audrey,person,personalize,dog_tags,entity,1.0,locomo_event_summary,D12:7
conv-44,audrey,person,personalize,dog_tags,entity,1.0,locomo_event_summary,D12:8
conv-44,audrey,person,personalize,dog_tags,entity,1.0,locomo_event_summary,D12:9
conv-44,audrey,person,personalize,dog_tags,entity,1.0,locomo_event_summary,D12:10
conv-44,audrey,person,personalize,dog_tags,entity,1.0,locomo_event_summary,D12:11
conv-44,audrey,person,personalize,dog_tags,entity,1.0,locomo_event_summary,D12:12
conv-44,audrey,person,personalize,dog_tags,entity,1.0,locomo_event_summary,D12:13
conv-44,audrey,person,personalize,dog_tags,entity,1.0,locomo_event_summary,D12:14
conv-44,audrey,person,personalize,dog_tags,entity,1.0,locomo_event_summary,D12:15
conv-44,audrey,person,personalize,dog_tags,entity,1.0,locomo_event_summary,D12:16
conv-44,audrey,person,personalize,dog_tags,entity,1.0,locomo_event_summary,D12:17
conv-44,andrew,person,adopt,a_german_shephard_puppy_named_toby,entity,1.0,locomo_event_summary,D12:1
conv-44,andrew,person,stress,from_work,entity,1.0,locomo_event_summary,D12:3
conv-44,audrey,person,reflect,on_her_close_relationship_with_her,entity,1.0,locomo_event_summary,D13:8
conv-44,andrew,person,spend,time,entity,1.0,locomo_event_summary,D13:1
conv-44,audrey,person,enroll,her_dogs_in_agility_classes,entity,1.0,locomo_event_summary,D14:2
conv-44,andrew,person,go,camping_together,entity,1.0,locomo_event_summary,D14:1
conv-44,audrey,person,get,a_second,entity,1.0,locomo_event_summary,D15:1
conv-44,audrey,person,visit,her_local_vet_clinic,entity,1.0,locomo_event_summary,D15:3
conv-44,andrew,person,visit,a_local_farm,entity,1.0,locomo_event_summary,D15:2
conv-44,audrey,person,learn,learn,entity,1.0,locomo_event_summary,D16:5
conv-44,andrew,person,decide,decide,entity,1.0,locomo_event_summary,D16:1
conv-44,andrew,person,go,go,entity,1.0,locomo_event_summary,D17:1
conv-44,audrey,person,set,a_doggy_playdate_with_her_neighbors,entity,1.0,locomo_event_summary,D18:1
conv-44,audrey,person,go,go,entity,1.0,locomo_event_summary,D18:1
conv-44,andrew,person,take,a_backseat,entity,1.0,locomo_event_summary,D18:1
conv-44,andrew,person,continue,his_search_for_a_pet_friendly,entity,1.0,locomo_event_summary,D18:2
conv-44,audrey,person,lose,during_a_walk_in_the_park,entity,1.0,locomo_event_summary,D19:2
conv-44,audrey,person,come,come,entity,1.0,locomo_event_summary,D19:1
conv-44,andrew,person,try,their_hand,entity,1.0,locomo_event_summary,D19:18
conv-44,audrey,person,take,her_dogs,entity,1.0,locomo_event_summary,D20:6
conv-44,andrew,person,plan,a_beach_trip_with_his_girlfriend,entity,1.0,locomo_event_summary,D20:2
conv-44,audrey,person,take,a_weekend_trip_to_the_beach,entity,1.0,locomo_event_summary,D21:2
conv-44,audrey,person,reflect,about_the_time_she_had_a,entity,1.0,locomo_event_summary,D22:1
conv-44,audrey,person,donate,the_profits,entity,1.0,locomo_event_summary,D22:6
conv-44,audrey,person,deliver,homemade_treats,entity,1.0,locomo_event_summary,D23:1
conv-44,andrew,person,spend,an_evening,entity,1.0,locomo_event_summary,D23:1
conv-44,andrew,person,plan,plan,entity,1.0,locomo_event_summary,D23:3
conv-44,audrey,person,go,to_a_pet_store,entity,1.0,locomo_event_summary,D24:1
conv-44,andrew,person,adopt,another_furry_friend,entity,1.0,locomo_event_summary,D24:2
conv-44,audrey,person,injure,her_arm,entity,1.0,locomo_event_summary,D25:2
conv-44,andrew,person,attend,a_wine_tasting_event,entity,1.0,locomo_event_summary,D25:1
conv-44,andrew,person,inspire,inspire,entity,1.0,locomo_event_summary,D25:10
conv-44,audrey,person,concern,concern,entity,1.0,locomo_event_summary,D26:1
conv-44,audrey,person,plan,plan,entity,1.0,locomo_event_summary,D26:17
conv-44,andrew,person,plan,plan,entity,1.0,locomo_event_summary,D26:17
conv-44,andrew,person,go,on_a_picnic_date_with_his,entity,1.0,locomo_event_summary,D26:20
conv-44,audrey,person,join,a_dog_owners_support_group_that,entity,1.0,locomo_event_summary,D27:2
conv-44,andrew,person,go,for_a_bike_ride,entity,1.0,locomo_event_summary,D27:1
conv-44,audrey,person,groom,at_a_pet_salon,entity,1.0,locomo_event_summary,D28:12
conv-44,andrew,person,adopt,a_third_pup,entity,1.0,locomo_event_summary,D28:13
conv-44,audrey,person,catch,at_1_10_pm_on_27,entity,1.0,locomo_session_summary,D1:1
conv-44,andrew,person,share,about_his_new_job_as_a,entity,1.0,locomo_session_summary,D1:2
conv-44,andrew,person,love,animals_particularly_birds,entity,1.0,locomo_session_summary,D1:1
conv-44,audrey,person,recommend,the_fox_hollow_trail,entity,1.0,locomo_session_summary,D1:20
conv-44,audrey,person,surprise,andrew,entity,1.0,locomo_session_summary,D2:1
conv-44,andrew,person,consider,consider,entity,1.0,locomo_session_summary,D2:8
conv-44,andrew,person,express,excitement_about_finding_a_dog_friendly,entity,1.0,locomo_session_summary,D2:22
conv-44,audrey,person,wish,the_best_in_his_search,entity,1.0,locomo_session_summary,D2:1
conv-44,audrey,person,wish,the_best_in_his_search,entity,1.0,locomo_session_summary,D2:2
conv-44,audrey,person,wish,the_best_in_his_search,entity,1.0,locomo_session_summary,D2:3
conv-44,audrey,person,wish,the_best_in_his_search,entity,1.0,locomo_session_summary,D2:4
conv-44,audrey,person,wish,the_best_in_his_search,entity,1.0,locomo_session_summary,D2:5
conv-44,audrey,person,wish,the_best_in_his_search,entity,1.0,locomo_session_summary,D2:6
conv-44,audrey,person,wish,the_best_in_his_search,entity,1.0,locomo_session_summary,D2:7
conv-44,audrey,person,wish,the_best_in_his_search,entity,1.0,locomo_session_summary,D2:8
conv-44,audrey,person,wish,the_best_in_his_search,entity,1.0,locomo_session_summary,D2:9
conv-44,audrey,person,wish,the_best_in_his_search,entity,1.0,locomo_session_summary,D2:10
conv-44,audrey,person,wish,the_best_in_his_search,entity,1.0,locomo_session_summary,D2:11
conv-44,audrey,person,wish,the_best_in_his_search,entity,1.0,locomo_session_summary,D2:12
conv-44,audrey,person,wish,the_best_in_his_search,entity,1.0,locomo_session_summary,D2:13
conv-44,audrey,person,wish,the_best_in_his_search,entity,1.0,locomo_session_summary,D2:14
conv-44,audrey,person,wish,the_best_in_his_search,entity,1.0,locomo_session_summary,D2:15
conv-44,audrey,person,wish,the_best_in_his_search,entity,1.0,locomo_session_summary,D2:16
conv-44,audrey,person,wish,the_best_in_his_search,entity,1.0,locomo_session_summary,D2:17
conv-44,audrey,person,wish,the_best_in_his_search,entity,1.0,locomo_session_summary,D2:18
conv-44,audrey,person,wish,the_best_in_his_search,entity,1.0,locomo_session_summary,D2:19
conv-44,audrey,person,wish,the_best_in_his_search,entity,1.0,locomo_session_summary,D2:20
conv-44,audrey,person,wish,the_best_in_his_search,entity,1.0,locomo_session_summary,D2:21
conv-44,audrey,person,wish,the_best_in_his_search,entity,1.0,locomo_session_summary,D2:22
conv-44,audrey,person,wish,the_best_in_his_search,entity,1.0,locomo_session_summary,D2:23
conv-44,audrey,person,wish,the_best_in_his_search,entity,1.0,locomo_session_summary,D2:24
conv-44,audrey,person,wish,the_best_in_his_search,entity,1.0,locomo_session_summary,D2:25
conv-44,audrey,person,wish,the_best_in_his_search,entity,1.0,locomo_session_summary,D2:26
conv-44,andrew,person,try,a_new_cafe_in_the_city,entity,1.0,locomo_session_summary,D3:1
conv-44,audrey,person,agree,agree,entity,1.0,locomo_session_summary,D3:1
conv-44,andrew,person,express,missing_hiking,entity,1.0,locomo_session_summary,D3:7
conv-44,audrey,person,suggest,a_pastry_party,entity,1.0,locomo_session_summary,D3:18
conv-44,audrey,person,reveal,reveal,entity,1.0,locomo_session_summary,D3:1
conv-44,andrew,person,admire,admire,entity,1.0,locomo_session_summary,D3:1
conv-44,audrey,person,catch,at_5_41_pm,entity,1.0,locomo_session_summary,D4:1
conv-44,audrey,person,share,her_recent_hiking_experience,entity,1.0,locomo_session_summary,D4:1
conv-44,andrew,person,escape,the_city,entity,1.0,locomo_session_summary,D4:4
conv-44,audrey,person,spend,time,entity,1.0,locomo_session_summary,D4:1
conv-44,andrew,person,inquire,about_dog_safety_tips_from_audrey,entity,1.0,locomo_session_summary,D4:21
conv-44,andrew,person,end,with_andrew_planning,entity,1.0,locomo_session_summary,D4:21
conv-44,andrew,person,discuss,andrew_s_search_for_a_dog,entity,1.0,locomo_session_summary,D5:1
conv-44,andrew,person,talk,about_the_challenges_and_joys_of,entity,1.0,locomo_session_summary,D5:3
conv-44,audrey,person,offer,advice,entity,1.0,locomo_session_summary,D5:4
conv-44,andrew,person,share,his_difficulties,entity,1.0,locomo_session_summary,D5:5
conv-44,audrey,person,discuss,the_joy_of_road_trips_with,entity,1.0,locomo_session_summary,D5:12
conv-44,audrey,person,wish,andrew_luck_in_finding_the_perfect,entity,1.0,locomo_session_summary,D5:14
conv-44,andrew,person,exchange,goodbyes,entity,1.0,locomo_session_summary,D5:12
conv-44,andrew,person,chat,at_2_03_pm,entity,1.0,locomo_session_summary,D6:1
conv-44,andrew,person,share,his_recent_peaceful_hike,entity,1.0,locomo_session_summary,D6:1
conv-44,audrey,person,discuss,discuss,entity,1.0,locomo_session_summary,D6:2
conv-44,andrew,person,show,interest_in_the_workshop,entity,1.0,locomo_session_summary,D6:2
conv-44,audrey,person,share,her_positive_reinforcement_approach_with_dogs,entity,1.0,locomo_session_summary,D6:4
conv-44,andrew,person,agree,agree,entity,1.0,locomo_session_summary,D6:2
conv-44,audrey,person,have,a_conversation_on_2_june_2023,entity,1.0,locomo_session_summary,D7:2
conv-44,audrey,person,share,her_joy_of_taking_her_dogs,entity,1.0,locomo_session_summary,D7:1
conv-44,andrew,person,admire,the_experiences,entity,1.0,locomo_session_summary,D7:4
conv-44,audrey,person,offer,support_and_assistance,entity,1.0,locomo_session_summary,D7:8
conv-44,andrew,person,catch,at_5_23_pm,entity,1.0,locomo_session_summary,D8:9
conv-44,andrew,person,share,his_thrilling_rock_climbing_experience,entity,1.0,locomo_session_summary,D8:1
conv-44,audrey,person,admire,his_achievement,entity,1.0,locomo_session_summary,D8:2
conv-44,audrey,person,invite,andrew,entity,1.0,locomo_session_summary,D8:9
conv-44,audrey,person,agree,on_the_joy_and_peace_nature,entity,1.0,locomo_session_summary,D8:20
conv-44,audrey,person,share,her_excitement,entity,1.0,locomo_session_summary,D9:1
conv-44,andrew,person,praise,the_new_place,entity,1.0,locomo_session_summary,D9:1
conv-44,audrey,person,mention,mention,entity,1.0,locomo_session_summary,D9:5
conv-44,andrew,person,recommend,a_doggy_daycare_he_visited,entity,1.0,locomo_session_summary,D9:8
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:1
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:2
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:3
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:4
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:5
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:6
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:7
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:8
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:9
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:10
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:11
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:12
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:13
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:14
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:15
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:16
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:17
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:18
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:19
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:20
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:21
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:22
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:23
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:24
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:25
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:26
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:27
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:28
conv-44,audrey,person,catch,at_8_32_pm,entity,1.0,locomo_session_summary,D10:29
conv-44,audrey,person,mention,mention,entity,1.0,locomo_session_summary,D10:1
conv-44,audrey,person,discuss,their_lack_of_time_for_exploring,entity,1.0,locomo_session_summary,D10:3
conv-44,andrew,person,admire,her_dogs,entity,1.0,locomo_session_summary,D10:1
conv-44,audrey,person,reveal,reveal,entity,1.0,locomo_session_summary,D10:7
conv-44,andrew,person,share,his_new_hobby_of_cooking,entity,1.0,locomo_session_summary,D10:13
conv-44,andrew,person,show,interest,entity,1.0,locomo_session_summary,D10:13
conv-44,audrey,person,mention,garlic,entity,1.0,locomo_session_summary,D10:25
conv-44,andrew,person,express,excitement,entity,1.0,locomo_session_summary,D10:18
conv-44,andrew,person,discuss,their_love_for_nature_and_their,entity,1.0,locomo_session_summary,D11:35
conv-44,andrew,person,mention,mention,entity,1.0,locomo_session_summary,D11:1
conv-44,andrew,person,meet,at_10_05_am,entity,1.0,locomo_session_summary,D12:1
conv-44,andrew,person,introduce,his_puppy_toby,entity,1.0,locomo_session_summary,D12:1
conv-44,audrey,person,congratulate,him,entity,1.0,locomo_session_summary,D12:4
conv-44,andrew,person,agree,agree,entity,1.0,locomo_session_summary,D12:1
conv-44,andrew,person,agree,agree,entity,1.0,locomo_session_summary,D12:2
conv-44,andrew,person,agree,agree,entity,1.0,locomo_session_summary,D12:3
conv-44,andrew,person,agree,agree,entity,1.0,locomo_session_summary,D12:4
conv-44,andrew,person,agree,agree,entity,1.0,locomo_session_summary,D12:5
conv-44,andrew,person,agree,agree,entity,1.0,locomo_session_summary,D12:6
conv-44,andrew,person,agree,agree,entity,1.0,locomo_session_summary,D12:7
conv-44,andrew,person,agree,agree,entity,1.0,locomo_session_summary,D12:8
conv-44,andrew,person,agree,agree,entity,1.0,locomo_session_summary,D12:9
conv-44,andrew,person,agree,agree,entity,1.0,locomo_session_summary,D12:10
conv-44,andrew,person,agree,agree,entity,1.0,locomo_session_summary,D12:11
conv-44,andrew,person,agree,agree,entity,1.0,locomo_session_summary,D12:12
conv-44,andrew,person,agree,agree,entity,1.0,locomo_session_summary,D12:13
conv-44,andrew,person,agree,agree,entity,1.0,locomo_session_summary,D12:14
conv-44,andrew,person,agree,agree,entity,1.0,locomo_session_summary,D12:15
conv-44,andrew,person,agree,agree,entity,1.0,locomo_session_summary,D12:16
conv-44,andrew,person,agree,agree,entity,1.0,locomo_session_summary,D12:17
conv-44,audrey,person,show,personalized_tags_she_made_for_her,entity,1.0,locomo_session_summary,D12:7
conv-44,andrew,person,share,his_recent_volunteering_experience,entity,1.0,locomo_session_summary,D13:1
conv-44,audrey,person,intrigue,intrigue,entity,1.0,locomo_session_summary,D13:1
conv-44,audrey,person,turn,turn,entity,1.0,locomo_session_summary,D13:8
conv-44,andrew,person,highlight,the_uplifting_impact_of_volunteering_with,entity,1.0,locomo_session_summary,D13:3
conv-44,andrew,person,tell,audrey,entity,1.0,locomo_session_summary,D14:1
conv-44,audrey,person,share,her_experience_with_agility_classes_for,entity,1.0,locomo_session_summary,D14:2
conv-44,audrey,person,advise,andrew,entity,1.0,locomo_session_summary,D14:24
conv-44,andrew,person,express,his_excitement,entity,1.0,locomo_session_summary,D14:17
conv-44,audrey,person,highlight,the_special_bond_between_humans_and,entity,1.0,locomo_session_summary,D14:26
conv-44,audrey,person,tell,andrew,entity,1.0,locomo_session_summary,D15:1
conv-44,andrew,person,mention,mention,entity,1.0,locomo_session_summary,D15:2
conv-44,audrey,person,share,a_photo_of_her_dogs_snuggling,entity,1.0,locomo_session_summary,D15:4
conv-44,audrey,person,express,express,entity,1.0,locomo_session_summary,D15:1
conv-44,andrew,person,agree,agree,entity,1.0,locomo_session_summary,D15:14
conv-44,audrey,person,share,a_photo_of_her_lying_on,entity,1.0,locomo_session_summary,D15:3
conv-44,andrew,person,encourage,her,entity,1.0,locomo_session_summary,D15:19
conv-44,andrew,person,have,a_conversation_at_9_19_pm,entity,1.0,locomo_session_summary,D16:2
conv-44,andrew,person,share,share,entity,1.0,locomo_session_summary,D16:1
conv-44,audrey,person,show,a_serene_photo_from_his_previous,entity,1.0,locomo_session_summary,D16:1
conv-44,audrey,person,mention,mention,entity,1.0,locomo_session_summary,D16:5
conv-44,andrew,person,praise,her_skills,entity,1.0,locomo_session_summary,D16:2
conv-44,audrey,person,discuss,weekend_plans_audrey_taking_her_dogs,entity,1.0,locomo_session_summary,D16:12
conv-44,andrew,person,promise,promise,entity,1.0,locomo_session_summary,D16:1
conv-44,andrew,person,tell,audrey,entity,1.0,locomo_session_summary,D17:1
conv-44,audrey,person,share,a_memory_of_sitting_by_a,entity,1.0,locomo_session_summary,D17:1
conv-44,audrey,person,discuss,pet_care,entity,1.0,locomo_session_summary,D17:4
conv-44,audrey,person,highlight,the_importance_of_forming_strong_bonds,entity,1.0,locomo_session_summary,D17:9
conv-44,andrew,person,express,excitement_for_bonding_with_toby_and,entity,1.0,locomo_session_summary,D17:9
conv-44,andrew,person,have,a_conversation,entity,1.0,locomo_session_summary,D18:1
conv-44,andrew,person,share,his_work_stress_and_challenge_in,entity,1.0,locomo_session_summary,D18:2
conv-44,audrey,person,emphasize,the_importance_of_self_care_and,entity,1.0,locomo_session_summary,D18:4
conv-44,audrey,person,share,share,entity,1.0,locomo_session_summary,D18:1
conv-44,andrew,person,inquire,about_the_playdate_and_new_beds,entity,1.0,locomo_session_summary,D18:2
conv-44,audrey,person,share,pictures_of_the_playdate_and_the,entity,1.0,locomo_session_summary,D18:6
conv-44,andrew,person,share,about_his_hike,entity,1.0,locomo_session_summary,D18:16
conv-44,andrew,person,mention,the_challenge_of_finding_a_dog,entity,1.0,locomo_session_summary,D18:18
conv-44,audrey,person,encourage,him,entity,1.0,locomo_session_summary,D18:1
conv-44,andrew,person,catch,at_5_53_pm,entity,1.0,locomo_session_summary,D19:1
conv-44,audrey,person,share,a_recent_incident_where_her_dog,entity,1.0,locomo_session_summary,D19:12
conv-44,audrey,person,discuss,training_tricks,entity,1.0,locomo_session_summary,D19:1
conv-44,andrew,person,admire,audrey_s_garden_with_peruvian_lilies,entity,1.0,locomo_session_summary,D19:16
conv-44,andrew,person,have,a_conversation_at_7_09_pm,entity,1.0,locomo_session_summary,D20:2
conv-44,andrew,person,share,share,entity,1.0,locomo_session_summary,D20:1
conv-44,audrey,person,express,her_excitement,entity,1.0,locomo_session_summary,D20:4
conv-44,andrew,person,agree,agree,entity,1.0,locomo_session_summary,D20:2
conv-44,andrew,person,offer,offer,entity,1.0,locomo_session_summary,D20:38
conv-44,audrey,person,reconnect,with_audrey_who_shares_about_her,entity,1.0,locomo_session_summary,D21:2
conv-44,andrew,person,reminisce,about_missing_nature,entity,1.0,locomo_session_summary,D21:5
conv-44,audrey,person,suggest,suggest,entity,1.0,locomo_session_summary,D21:9
conv-44,andrew,person,summary_mentions,Andrew_thank_Audrey_help_offer,entity,1.0,locomo_session_summary,D21:1
conv-44,audrey,person,have,a_conversation_at_9_41_pm,entity,1.0,locomo_session_summary,D22:1
conv-44,audrey,person,share,share,entity,1.0,locomo_session_summary,D22:1
conv-44,andrew,person,empathize,empathize,entity,1.0,locomo_session_summary,D22:1
conv-44,audrey,person,mention,mention,entity,1.0,locomo_session_summary,D22:6
conv-44,andrew,person,admire,her_dedication,entity,1.0,locomo_session_summary,D22:8
conv-44,audrey,person,highlight,the_importance_of_adapting_in_challenging,entity,1.0,locomo_session_summary,D22:1
conv-44,audrey,person,highlight,the_importance_of_adapting_in_challenging,entity,1.0,locomo_session_summary,D22:2
conv-44,audrey,person,highlight,the_importance_of_adapting_in_challenging,entity,1.0,locomo_session_summary,D22:3
conv-44,audrey,person,highlight,the_importance_of_adapting_in_challenging,entity,1.0,locomo_session_summary,D22:4
conv-44,audrey,person,highlight,the_importance_of_adapting_in_challenging,entity,1.0,locomo_session_summary,D22:5
