memory_id,conversation_id,representation,token_count
conv-44_session_26_D26:10,conv-44,"Triples:
- (andrew, appear, appear)",4
conv-44_session_26_D26:11,conv-44,,0
conv-44_session_26_D26:12,conv-44,,0
conv-44_session_26_D26:13,conv-44,"Triples:
- (audrey, mention, mention)",4
conv-44_session_26_D26:14,conv-44,,0
conv-44_session_26_D26:15,conv-44,,0
conv-44_session_26_D26:16,conv-44,,0
conv-44_session_26_D26:17,conv-44,,0
conv-44_session_26_D26:18,conv-44,,0
conv-44_session_26_D26:19,conv-44,,0
conv-44_session_26_D26:20,conv-44,"Triples:
- (andrew, plan, plan)",4
conv-44_session_26_D26:21,conv-44,"Triples:
- (audrey, express, excitement_and_eagerness_to_go_hiking_with_andrew)",4
conv-44_session_26_D26:22,conv-44,"Triples:
- (andrew, explore, nature)",4
conv-44_session_26_D26:23,conv-44,,0
conv-44_session_26_D26:24,conv-44,,0
conv-44_session_26_D26:25,conv-44,,0
conv-44_session_26_D26:26,conv-44,,0
conv-44_session_26_D26:27,conv-44,,0
conv-44_session_26_D26:28,conv-44,,0
conv-44_session_26_D26:29,conv-44,,0
conv-44_session_26_D26:30,conv-44,,0
conv-44_session_26_D26:31,conv-44,,0
conv-44_session_26_D26:32,conv-44,,0
conv-44_session_26_D26:33,conv-44,,0
conv-44_session_26_D26:34,conv-44,,0
conv-44_session_26_D26:35,conv-44,,0
conv-44_session_26_D26:36,conv-44,,0
conv-44_session_26_D26:37,conv-44,,0
conv-44_session_26_D26:38,conv-44,,0
conv-44_session_26_D26:39,conv-44,,0
conv-44_session_26_D26:40,conv-44,,0
conv-44_session_26_D26:41,conv-44,,0
conv-44_session_26_D26:42,conv-44,,0
conv-44_session_26_D26:43,conv-44,,0
conv-44_session_26_D26:44,conv-44,,0
conv-44_session_26_D26:45,conv-44,,0
conv-44_session_26_D26:46,conv-44,,0
conv-44_session_26_D26:47,conv-44,,0
conv-44_session_27_D27:1,conv-44,"Triples:
- (andrew, go, on_a_bike_ride_with_his_girlfriend)",4
conv-44_session_27_D27:2,conv-44,"Triples:
- (audrey, enjoy, enjoy)",4
conv-44_session_27_D27:3,conv-44,,0
conv-44_session_27_D27:4,conv-44,"Triples:
- (audrey, meet, with_other_dog_owners)",4
conv-44_session_27_D27:5,conv-44,"Triples:
- (andrew, consider, consider)",4
conv-44_session_27_D27:6,conv-44,,0
conv-44_session_27_D27:7,conv-44,,0
conv-44_session_27_D27:8,conv-44,,0
conv-44_session_27_D27:9,conv-44,,0
conv-44_session_27_D27:10,conv-44,,0
conv-44_session_27_D27:11,conv-44,,0
conv-44_session_27_D27:12,conv-44,,0
conv-44_session_27_D27:13,conv-44,,0
conv-44_session_27_D27:14,conv-44,"Triples:
- (audrey, engage, her_dogs_in_mental_stimulation_activities_like_puzzles)",4
conv-44_session_27_D27:15,conv-44,,0
conv-44_session_27_D27:16,conv-44,,0
conv-44_session_27_D27:17,conv-44,,0
conv-44_session_27_D27:18,conv-44,"Triples:
- (audrey, value, the_friendship_with_andrew)",4
conv-44_session_28_D28:1,conv-44,"Triples:
- (audrey, refer, to_that)
- (audrey, take, her_dogs)",7
conv-44_session_28_D28:2,conv-44,,0
conv-44_session_28_D28:3,conv-44,"Triples:
- (audrey, worry, about_her_dogs)",4
conv-44_session_28_D28:4,conv-44,,0
conv-44_session_28_D28:5,conv-44,"Triples:
- (audrey, see, see)",4
conv-44_session_28_D28:6,conv-44,"Triples:
- (andrew, adopt, a_new_dog_named_scout)",4
conv-44_session_28_D28:7,conv-44,,0
conv-44_session_28_D28:8,conv-44,,0
conv-44_session_28_D28:9,conv-44,,0
conv-44_session_28_D28:10,conv-44,"Triples:
- (andrew, name, name)",4
conv-44_session_28_D28:11,conv-44,,0
conv-44_session_28_D28:12,conv-44,"Triples:
- (andrew, value, safety_and_comfort)",4
conv-44_session_28_D28:13,conv-44,"Triples:
- (audrey, appreciate, appreciate)
- (andrew, plan, plan)",7
conv-44_session_28_D28:14,conv-44,"Triples:
- (andrew, express, gratitude)",4
conv-44_session_28_D28:15,conv-44,"Triples:
- (audrey, feel, feel)",4
conv-44_session_28_D28:16,conv-44,,0
conv-44_session_28_D28:17,conv-44,"Triples:
- (audrey, consider, her_dogs_part_of_her_family)",4
conv-44_session_28_D28:18,conv-44,"Triples:
- (andrew, consider, his_dogs_as_family_members)",4
conv-44_session_3_D3:1,conv-44,"Triples:
- (andrew, enjoy, enjoy)
- (andrew, miss, the_peacefulness_of_being_out_on_a_hike)",7
conv-44_session_3_D3:2,conv-44,"Triples:
- (audrey, compare, compare)",4
conv-44_session_3_D3:3,conv-44,,0
conv-44_session_3_D3:4,conv-44,"Triples:
- (audrey, bring, us)",4
conv-44_session_3_D3:5,conv-44,"Triples:
- (andrew, soothe, soothe)",4
conv-44_session_3_D3:6,conv-44,"Triples:
- (audrey, take, her_dogs)",4
conv-44_session_3_D3:7,conv-44,,0
conv-44_session_3_D3:8,conv-44,,0
conv-44_session_3_D3:9,conv-44,,0
conv-44_session_3_D3:10,conv-44,,0
conv-44_session_3_D3:11,conv-44,"Triples:
- (andrew, discover, new_places)",4
conv-44_session_3_D3:12,conv-44,,0
conv-44_session_3_D3:13,conv-44,"Triples:
- (andrew, find, an_awesome_cafe_with_amazing_pastries)",4
conv-44_session_3_D3:14,conv-44,,0
conv-44_session_3_D3:15,conv-44,,0
conv-44_session_3_D3:16,conv-44,,0
conv-44_session_3_D3:17,conv-44,,0
conv-44_session_3_D3:18,conv-44,"Triples:
- (audrey, enjoy, enjoy)",4
conv-44_session_3_D3:19,conv-44,,0
conv-44_session_3_D3:20,conv-44,,0
conv-44_session_3_D3:21,conv-44,,0
conv-44_session_3_D3:22,conv-44,,0
conv-44_session_3_D3:23,conv-44,,0
conv-44_session_3_D3:24,conv-44,,0
conv-44_session_3_D3:25,conv-44,,0
conv-44_session_3_D3:26,conv-44,"Triples:
- (audrey, symbolize, her_love)",4
conv-44_session_3_D3:27,conv-44,,0
conv-44_session_3_D3:28,conv-44,,0
conv-44_session_3_D3:29,conv-44,,0
conv-44_session_3_D3:30,conv-44,,0
conv-44_session_3_D3:31,conv-44,,0
conv-44_session_4_D4:1,conv-44,"Triples:
- (audrey, have, an_amazing_experience_with_a_hummingbird)",4
conv-44_session_4_D4:2,conv-44,"Triples:
- (andrew, refresh, refresh)",4
conv-44_session_4_D4:3,conv-44,,0
conv-44_session_4_D4:4,conv-44,"Triples:
- (andrew, escape, the_city)",4
conv-44_session_4_D4:5,conv-44,,0
conv-44_session_4_D4:6,conv-44,"Triples:
- (andrew, invigorate, invigorate)",4
conv-44_session_4_D4:7,conv-44,,0
conv-44_session_4_D4:8,conv-44,"Triples:
- (andrew, capture, special_moments)",4
conv-44_session_4_D4:9,conv-44,,0
conv-44_session_4_D4:10,conv-44,"Triples:
- (andrew, spread, positivity_and_joy)",4
conv-44_session_4_D4:11,conv-44,,0
conv-44_session_4_D4:12,conv-44,,0
conv-44_session_4_D4:13,conv-44,,0
conv-44_session_4_D4:14,conv-44,"Triples:
- (andrew, acknowledge, acknowledge)",4
conv-44_session_4_D4:15,conv-44,"Triples:
- (audrey, take, care)",4
conv-44_session_4_D4:16,conv-44,,0
conv-44_session_4_D4:17,conv-44,"Triples:
- (audrey, go, on_hikes)",4
conv-44_session_4_D4:18,conv-44,,0
conv-44_session_4_D4:19,conv-44,,0
conv-44_session_4_D4:20,conv-44,,0
conv-44_session_4_D4:21,conv-44,"Triples:
- (audrey, play, fetch_with_a_ball_or_frisbee)",4
conv-44_session_4_D4:22,conv-44,,0
conv-44_session_4_D4:23,conv-44,"Triples:
- (audrey, bring, toys_for_playtime)",4
conv-44_session_4_D4:24,conv-44,,0
conv-44_session_4_D4:25,conv-44,"Triples:
- (audrey, wear, party_hats)
- (audrey, suggest, a_dog_park_near_their_usual_walking_spot)",7
conv-44_session_4_D4:26,conv-44,,0
conv-44_session_4_D4:27,conv-44,"Triples:
- (audrey, locate, near_a_park_with_lots_of_trees_and_benches)",4
conv-44_session_4_D4:28,conv-44,"Triples:
- (andrew, plan, plan)",4
conv-44_session_4_D4:29,conv-44,,0
conv-44_session_4_D4:30,conv-44,,0
conv-44_session_5_D5:1,conv-44,"Triples:
- (andrew, adopt, a_dog_,_browsing_websites_,)",5
conv-44_session_5_D5:2,conv-44,,0
conv-44_session_5_D5:3,conv-44,"Triples:
- (andrew, live, in_an_apartment)",4
conv-44_session_5_D5:4,conv-44,"Triples:
- (audrey, suggest, suggest)",4
conv-44_session_5_D5:5,conv-44,"Triples:
- (andrew, contact, landlords)",4
conv-44_session_5_D5:6,conv-44,,0
conv-44_session_5_D5:7,conv-44,"Triples:
- (andrew, give, a_large_open_space_to_run_around)",4
conv-44_session_5_D5:8,conv-44,"Triples:
- (audrey, have, a_park_near_her_that_is_great_for)
- (audrey, mention, mention)",7
conv-44_session_5_D5:9,conv-44,,0
conv-44_session_5_D5:10,conv-44,"Triples:
- (audrey, go, on_road_trips)",4
conv-44_session_5_D5:11,conv-44,"Triples:
- (andrew, express, a_wish_to_go_on_a_road_trip)",4
conv-44_session_5_D5:12,conv-44,,0
conv-44_session_5_D5:13,conv-44,"Triples:
- (andrew, go, on_a_road_trip_with_his_dog)",4
conv-44_session_5_D5:14,conv-44,,0
conv-44_session_5_D5:15,conv-44,,0
conv-44_session_5_D5:16,conv-44,,0
conv-44_session_5_D5:17,conv-44,,0
conv-44_session_5_D5:18,conv-44,"Triples:
- (audrey, encourage, andrew)",4
conv-44_session_5_D5:19,conv-44,,0
conv-44_session_5_D5:20,conv-44,"Triples:
- (audrey, expect, a_picture_of_andrew_'s_dog)",5
conv-44_session_5_D5:21,conv-44,,0
conv-44_session_5_D5:22,conv-44,,0
conv-44_session_6_D6:1,conv-44,"Triples:
- (andrew, have, a_great_hike)
- (andrew, hike, hike)",7
conv-44_session_6_D6:2,conv-44,"Triples:
- (audrey, take, care)
- (audrey, sign, for_a_workshop_about_bonding_with_pets)",7
conv-44_session_6_D6:3,conv-44,"Triples:
- (andrew, think, think)",4
conv-44_session_6_D6:4,conv-44,"Triples:
- (audrey, learn, about_the_workshop_from_a_flyer_at_her_local_pet_store_which_was_about_positive_reinforcement_training)",4
conv-44_session_6_D6:5,conv-44,,0
conv-44_session_6_D6:6,conv-44,"Triples:
- (audrey, train, her_pets)",4
conv-44_session_6_D6:7,conv-44,"Triples:
- (andrew, encourage, audrey)",4
conv-44_session_6_D6:8,conv-44,"Triples:
- (audrey, update, andrew)",4
conv-44_session_6_D6:9,conv-44,,0
conv-44_session_6_D6:10,conv-44,,0
conv-44_session_6_D6:11,conv-44,,0
conv-44_session_6_D6:12,conv-44,"Triples:
- (audrey, use, positive_reinforcement_rather_than_punishment)",4
conv-44_session_6_D6:13,conv-44,,0
conv-44_session_6_D6:14,conv-44,,0
conv-44_session_6_D6:15,conv-44,,0
conv-44_session_6_D6:16,conv-44,,0
conv-44_session_7_D7:1,conv-44,"Triples:
- (audrey, take, her_dogs)",4
conv-44_session_7_D7:2,conv-44,,0
conv-44_session_7_D7:3,conv-44,"Triples:
- (audrey, take, her_dogs)",4
conv-44_session_7_D7:4,conv-44,,0
conv-44_session_7_D7:5,conv-44,,0
conv-44_session_7_D7:6,conv-44,,0
conv-44_session_7_D7:7,conv-44,"Triples:
- (audrey, love, nature)",4
conv-44_session_7_D7:8,conv-44,"Triples:
- (andrew, search, for_a_pet___friendly_spot_in_the_city)
- (andrew, face, challenges_in_the_search)",7
conv-44_session_7_D7:9,conv-44,,0
conv-44_session_7_D7:10,conv-44,,0
conv-44_session_7_D7:11,conv-44,"Triples:
- (audrey, offer, offer)",4
conv-44_session_7_D7:12,conv-44,"Triples:
- (andrew, find, a_pet_friendly_spot)",4
conv-44_session_7_D7:13,conv-44,,0
conv-44_session_8_D8:1,conv-44,"Triples:
- (andrew, take, a_rock_climbing_class)",4
conv-44_session_8_D8:2,conv-44,,0
conv-44_session_8_D8:3,conv-44,"Triples:
- (andrew, share, a_photo_of_the_view_from_the_top)",4
conv-44_session_8_D8:4,conv-44,,0
conv-44_session_8_D8:5,conv-44,"Triples:
- (andrew, mention, mention)",4
conv-44_session_8_D8:6,conv-44,,0
conv-44_session_8_D8:7,conv-44,"Triples:
- (andrew, encourage, encourage)",4
conv-44_session_8_D8:8,conv-44,"Triples:
- (audrey, surround, surround)",4
conv-44_session_8_D8:9,conv-44,"Triples:
- (andrew, express, interest)",4
conv-44_session_8_D8:10,conv-44,"Triples:
- (audrey, mention, mention)",4
conv-44_session_8_D8:11,conv-44,,0
conv-44_session_8_D8:12,conv-44,,0
conv-44_session_8_D8:13,conv-44,,0
conv-44_session_8_D8:14,conv-44,"Triples:
- (audrey, walk, her_dogs)",4
conv-44_session_8_D8:15,conv-44,,0
conv-44_session_8_D8:16,conv-44,"Triples:
- (audrey, go, with_a_smile_and)",4
conv-44_session_8_D8:17,conv-44,,0
conv-44_session_8_D8:18,conv-44,,0
conv-44_session_8_D8:19,conv-44,,0
conv-44_session_8_D8:20,conv-44,"Triples:
- (audrey, mention, mention)",4
conv-44_session_8_D8:21,conv-44,,0
conv-44_session_8_D8:22,conv-44,"Triples:
- (audrey, share, a_picture_of_her_dogs)",4
conv-44_session_8_D8:23,conv-44,,0
conv-44_session_8_D8:24,conv-44,,0
conv-44_session_8_D8:25,conv-44,,0
conv-44_session_8_D8:26,conv-44,,0
conv-44_session_8_D8:27,conv-44,,0
conv-44_session_8_D8:28,conv-44,,0
conv-44_session_9_D9:1,conv-44,"Triples:
- (audrey, get, a_new_place_with_a_bigger_backyard_for)",4
conv-44_session_9_D9:2,conv-44,,0
conv-44_session_9_D9:3,conv-44,,0
conv-44_session_9_D9:4,conv-44,,0
conv-44_session_9_D9:5,conv-44,"Triples:
- (audrey, set, a_doggy_play_area)",4
conv-44_session_9_D9:6,conv-44,,0
conv-44_session_9_D9:7,conv-44,,0
conv-44_session_9_D9:8,conv-44,,0
conv-44_session_9_D9:9,conv-44,,0
conv-44_session_9_D9:10,conv-44,,0
conv-44_session_9_D9:11,conv-44,"Triples:
- (audrey, bring, a_lot_of_joy)",4
conv-44_session_9_D9:12,conv-44,"Triples:
- (andrew, appreciate, friends_who_understand_the_love_for_pets)",4
conv-44_session_9_D9:13,conv-44,,0
conv-44_session_9_D9:14,conv-44,,0
conv-44_session_9_D9:15,conv-44,,0
conv-44_session_9_D9:16,conv-44,,0
conv-44_session_9_D9:17,conv-44,,0
conv-44_session_9_D9:18,conv-44,"Triples:
- (andrew, enjoy, outdoor_activities_like_hiking)
- (andrew, enjoy, enjoy)",7
conv-44_session_9_D9:19,conv-44,,0
conv-44_session_9_D9:20,conv-44,"Triples:
- (andrew, express, express)",4
conv-44_session_9_D9:21,conv-44,,0
conv-44_session_9_D9:22,conv-44,,0
conv-44_session_9_D9:23,conv-44,"Triples:
- (audrey, sit, by_a_stunning_lake)",4
conv-44_session_9_D9:24,conv-44,,0
conv-44_session_9_D9:25,conv-44,"Triples:
- (audrey, express, appreciation_for_nature_and_the_calming_effect_it)",4
conv-44_session_9_D9:26,conv-44,,0
conv-44_session_9_D9:27,conv-44,,0
conv-47_session_1_D1:1,conv-47,,0
conv-47_session_1_D1:2,conv-47,,0
conv-47_session_1_D1:3,conv-47,,0
conv-47_session_1_D1:4,conv-47,,0
conv-47_session_1_D1:5,conv-47,,0
conv-47_session_1_D1:6,conv-47,"Triples:
- (james, try, try)",4
conv-47_session_1_D1:7,conv-47,"Triples:
- (john, sign, for_a_programming_class)",4
conv-47_session_1_D1:8,conv-47,"Triples:
- (james, work, with_python_and_c++)",4
conv-47_session_1_D1:9,conv-47,,0
conv-47_session_1_D1:10,conv-47,,0
conv-47_session_1_D1:11,conv-47,"Triples:
- (john, suggest, the_idea_of_developing_mobile_applications_together_in)",4
conv-47_session_1_D1:12,conv-47,,0
conv-47_session_1_D1:13,conv-47,,0
conv-47_session_1_D1:14,conv-47,"Triples:
- (james, plan, plan)",4
conv-47_session_1_D1:15,conv-47,,0
conv-47_session_1_D1:16,conv-47,,0
conv-47_session_1_D1:17,conv-47,,0
conv-47_session_1_D1:18,conv-47,,0
conv-47_session_1_D1:19,conv-47,,0
conv-47_session_1_D1:20,conv-47,"Triples:
- (james, work, on_a_project)",4
conv-47_session_1_D1:21,conv-47,,0
conv-47_session_1_D1:22,conv-47,,0
conv-47_session_1_D1:23,conv-47,,0
conv-47_session_1_D1:24,conv-47,,0
conv-47_session_1_D1:25,conv-47,,0
conv-47_session_1_D1:26,conv-47,,0
conv-47_session_1_D1:27,conv-47,,0
conv-47_session_1_D1:28,conv-47,,0
conv-47_session_1_D1:29,conv-47,,0
conv-47_session_1_D1:30,conv-47,,0
conv-47_session_1_D1:31,conv-47,,0
conv-47_session_1_D1:32,conv-47,,0
conv-47_session_1_D1:33,conv-47,,0
conv-47_session_1_D1:34,conv-47,,0
conv-47_session_1_D1:35,conv-47,"Triples:
- (john, show, interest_in_vr_gaming)",4
conv-47_session_1_D1:36,conv-47,,0
conv-47_session_1_D1:37,conv-47,,0
conv-47_session_10_D10:1,conv-47,,0
conv-47_session_10_D10:2,conv-47,"Triples:
- (james, mention, mention)",4
conv-47_session_10_D10:3,conv-47,,0
conv-47_session_10_D10:4,conv-47,"Triples:
- (john, organize, a_tournament_for_the_game_cs)",4
conv-47_session_10_D10:5,conv-47,,0
conv-47_session_10_D10:6,conv-47,,0
conv-47_session_10_D10:7,conv-47,,0
conv-47_session_10_D10:8,conv-47,"Triples:
- (john, express, interest_in_organizing_more_events_combining_his_interests)",4
conv-47_session_10_D10:9,conv-47,,0
conv-47_session_10_D10:10,conv-47,"Triples:
- (john, send, the_collected_money)",4
conv-47_session_10_D10:11,conv-47,,0
conv-47_session_10_D10:12,conv-47,"Triples:
- (john, use, some_of_the_remaining_money_to_buy_groceries)",4
conv-47_session_10_D10:13,conv-47,,0
conv-47_session_10_D10:14,conv-47,,0
conv-47_session_10_D10:15,conv-47,,0
conv-47_session_11_D11:1,conv-47,"Triples:
- (john, volunteer, his_programming_skills)",4
conv-47_session_11_D11:2,conv-47,"Triples:
- (james, hear, from_john)",4
conv-47_session_11_D11:3,conv-47,,0
conv-47_session_11_D11:4,conv-47,,0
conv-47_session_11_D11:5,conv-47,,0
conv-47_session_11_D11:6,conv-47,"Triples:
- (james, ask, about_the_motivation_behind_john_'s_creation_of_the_software_tool_for_the_foundation)",5
conv-47_session_11_D11:7,conv-47,"Triples:
- (john, inspire, inspire)",4
conv-47_session_11_D11:8,conv-47,,0
conv-47_session_11_D11:9,conv-47,,0
conv-47_session_11_D11:10,conv-47,,0
conv-47_session_11_D11:11,conv-47,"Triples:
- (john, give, a_clearer_sense_of_purpose)
- (john, consider, volunteer_roles_and_potentially_a_career_in_the)",7
conv-47_session_11_D11:12,conv-47,,0
conv-47_session_11_D11:13,conv-47,,0
conv-47_session_11_D11:14,conv-47,"Triples:
- (james, encourage, john)",4
conv-47_session_11_D11:15,conv-47,,0
conv-47_session_11_D11:16,conv-47,"Triples:
- (james, offer, support_and_encouragement)",4
conv-47_session_11_D11:17,conv-47,,0
conv-47_session_11_D11:18,conv-47,,0
conv-47_session_11_D11:19,conv-47,,0
conv-47_session_12_D12:1,conv-47,"Triples:
- (james, go, on_roller_coasters_,_ferris_wheel_,_electric_cars_,_and_buggies)",7
conv-47_session_12_D12:2,conv-47,,0
conv-47_session_12_D12:3,conv-47,,0
conv-47_session_12_D12:4,conv-47,"Triples:
- (john, enter, a_local_tournament)",4
conv-47_session_12_D12:5,conv-47,,0
conv-47_session_12_D12:6,conv-47,,0
conv-47_session_12_D12:7,conv-47,"Triples:
- (john, win, every_time)",4
conv-47_session_12_D12:8,conv-47,,0
conv-47_session_12_D12:9,conv-47,,0
conv-47_session_12_D12:10,conv-47,,0
conv-47_session_12_D12:11,conv-47,"Triples:
- (james, finish, a_big_project)",4
conv-47_session_12_D12:12,conv-47,,0
conv-47_session_12_D12:13,conv-47,,0
conv-47_session_12_D12:14,conv-47,,0
conv-47_session_13_D13:1,conv-47,,0
conv-47_session_13_D13:2,conv-47,,0
conv-47_session_13_D13:3,conv-47,"Triples:
- (john, get, his_dream_job)",4
conv-47_session_13_D13:4,conv-47,,0
conv-47_session_13_D13:5,conv-47,"Triples:
- (john, start, his_new_job)",4
conv-47_session_13_D13:6,conv-47,"Triples:
- (james, start, a_course)",4
conv-47_session_13_D13:7,conv-47,,0
conv-47_session_13_D13:8,conv-47,"Triples:
- (james, work, on_a_football_simulator_project)",4
conv-47_session_13_D13:9,conv-47,,0
conv-47_session_13_D13:10,conv-47,,0
conv-47_session_13_D13:11,conv-47,,0
conv-47_session_13_D13:12,conv-47,"Triples:
- (james, follow, all_their_matches)
- (james, be, no_sport)",7
conv-47_session_13_D13:13,conv-47,,0
conv-47_session_13_D13:14,conv-47,"Triples:
- (james, become, champions)",4
conv-47_session_13_D13:15,conv-47,"Triples:
- (john, has_memory, John_Manchester_City_fan)",4
conv-47_session_13_D13:16,conv-47,,0
conv-47_session_13_D13:17,conv-47,,0
conv-47_session_13_D13:18,conv-47,"Triples:
- (james, has_memory, James_John_standing_football_team)",4
conv-47_session_13_D13:19,conv-47,"Triples:
- (james, agree, to_a_bet_with_john)",4
conv-47_session_13_D13:20,conv-47,,0
conv-47_session_14_D14:1,conv-47,"Triples:
- (james, struggle, struggle)",4
conv-47_session_14_D14:2,conv-47,"Triples:
- (james, post, a_picture)
- (john, start, a_blog_about_coding)",7
conv-47_session_14_D14:3,conv-47,,0
conv-47_session_14_D14:4,conv-47,,0
conv-47_session_14_D14:5,conv-47,,0
conv-47_session_14_D14:6,conv-47,,0
conv-47_session_14_D14:7,conv-47,,0
conv-47_session_14_D14:8,conv-47,"Triples:
- (john, enjoy, enjoy)",4
conv-47_session_14_D14:9,conv-47,,0
conv-47_session_14_D14:10,conv-47,"Triples:
- (john, has_memory, John_book_series_Stormlight_Archive)",4
conv-47_session_14_D14:11,conv-47,,0
conv-47_session_14_D14:12,conv-47,,0
conv-47_session_14_D14:13,conv-47,"Triples:
- (james, name, max)",4
conv-47_session_14_D14:14,conv-47,,0
conv-47_session_14_D14:15,conv-47,"Triples:
- (james, enjoy, enjoy)",4
conv-47_session_14_D14:16,conv-47,,0
conv-47_session_14_D14:17,conv-47,"Triples:
- (james, swim, at_the_beach_or_lake)
- (john, swim, swim)",7
conv-47_session_14_D14:18,conv-47,,0
conv-47_session_14_D14:19,conv-47,,0
conv-47_session_14_D14:20,conv-47,"Triples:
- (john, appreciate, james_'_achievement)",5
conv-47_session_14_D14:21,conv-47,,0
conv-47_session_14_D14:22,conv-47,,0
conv-47_session_14_D14:23,conv-47,,0
conv-47_session_14_D14:24,conv-47,,0
conv-47_session_14_D14:25,conv-47,,0
conv-47_session_14_D14:26,conv-47,,0
conv-47_session_14_D14:27,conv-47,"Triples:
- (james, take, walks)",4
conv-47_session_14_D14:28,conv-47,,0
conv-47_session_14_D14:29,conv-47,,0
conv-47_session_14_D14:30,conv-47,,0
conv-47_session_14_D14:31,conv-47,"Triples:
- (james, bring, a_book)",4
conv-47_session_14_D14:32,conv-47,"Triples:
- (john, take, breaks)",4
conv-47_session_14_D14:33,conv-47,,0
conv-47_session_14_D14:34,conv-47,"Triples:
- (john, have, his_back)",4
conv-47_session_15_D15:1,conv-47,"Triples:
- (james, introduce, three_pets_max_,_daisy_,_and_a)",6
conv-47_session_15_D15:2,conv-47,,0
conv-47_session_15_D15:3,conv-47,"Triples:
- (james, take, a_great_photo_of_his_pets_bonding_together)",4
conv-47_session_15_D15:4,conv-47,,0
conv-47_session_15_D15:5,conv-47,,0
conv-47_session_15_D15:6,conv-47,"Triples:
- (john, contemplate, his_career_and_desires)",4
conv-47_session_15_D15:7,conv-47,,0
conv-47_session_15_D15:8,conv-47,"Triples:
- (john, consider, consider)",4
conv-47_session_15_D15:9,conv-47,"Triples:
- (james, volunteer, last_month)",4
conv-47_session_15_D15:10,conv-47,,0
conv-47_session_15_D15:11,conv-47,"Triples:
- (james, volunteer, with_an_organization_providing_necessary_items_to_less_fortunate_individuals)",4
conv-47_session_15_D15:12,conv-47,,0
conv-47_session_15_D15:13,conv-47,"Triples:
- (james, introduce, john)",4
conv-47_session_15_D15:14,conv-47,,0
conv-47_session_15_D15:15,conv-47,"Triples:
- (james, indicate, just_the_willingness_to_help_people)",4
conv-47_session_15_D15:16,conv-47,"Triples:
- (john, express, a_desire_to_help_people_and_make_the)",4
conv-47_session_15_D15:17,conv-47,"Triples:
- (james, make, a_positive_impact_on_the_world)",4
conv-47_session_15_D15:18,conv-47,"Triples:
- (john, make, a_positive_impact_with_james_'s_support)",5
conv-47_session_15_D15:19,conv-47,,0
conv-47_session_16_D16:1,conv-47,"Triples:
- (james, win, an_online_gaming_tournament)",4
conv-47_session_16_D16:2,conv-47,,0
conv-47_session_16_D16:3,conv-47,,0
conv-47_session_16_D16:4,conv-47,"Triples:
- (john, balance, personal_and_professional_life)",4
conv-47_session_16_D16:5,conv-47,"Triples:
- (james, try, try)",4
conv-47_session_16_D16:6,conv-47,,0
conv-47_session_16_D16:7,conv-47,,0
conv-47_session_16_D16:8,conv-47,"Triples:
- (john, relax, relax)",4
conv-47_session_16_D16:9,conv-47,"Triples:
- (james, enjoy, reading)
- (james, buy, air_tickets)",7
conv-47_session_16_D16:10,conv-47,"Triples:
- (john, ask, james)",4
conv-47_session_16_D16:11,conv-47,,0
conv-47_session_16_D16:12,conv-47,,0
conv-47_session_16_D16:13,conv-47,"Triples:
- (james, plan, plan)",4
conv-47_session_16_D16:14,conv-47,"Triples:
- (john, wait, wait)",4
conv-47_session_16_D16:15,conv-47,,0
conv-47_session_16_D16:16,conv-47,,0
conv-47_session_17_D17:1,conv-47,"Triples:
- (john, start, start)",4
conv-47_session_17_D17:2,conv-47,"Triples:
- (james, play, chess)",4
conv-47_session_17_D17:3,conv-47,,0
conv-47_session_17_D17:4,conv-47,,0
conv-47_session_17_D17:5,conv-47,"Triples:
- (john, play, chess)",4
conv-47_session_17_D17:6,conv-47,,0
conv-47_session_17_D17:7,conv-47,"Triples:
- (john, enhance, decision_making_skills)",4
conv-47_session_17_D17:8,conv-47,,0
conv-47_session_17_D17:9,conv-47,,0
conv-47_session_17_D17:10,conv-47,"Triples:
- (john, receive, advice)
- (james, share, advice_with_john)",7
conv-47_session_17_D17:11,conv-47,,0
conv-47_session_17_D17:12,conv-47,,0
conv-47_session_17_D17:13,conv-47,"Triples:
- (john, relate, to_skateboarding)",4
conv-47_session_17_D17:14,conv-47,,0
conv-47_session_17_D17:15,conv-47,,0
conv-47_session_17_D17:16,conv-47,,0
conv-47_session_17_D17:17,conv-47,,0
conv-47_session_17_D17:18,conv-47,"Triples:
- (james, teach, that)",4
conv-47_session_17_D17:19,conv-47,,0
conv-47_session_17_D17:20,conv-47,,0
conv-47_session_17_D17:21,conv-47,"Triples:
- (john, express, the_importance_of_friendship_and)",4
conv-47_session_17_D17:22,conv-47,"Triples:
- (james, travel, to_the_city_of_nuuk)",4
conv-47_session_17_D17:23,conv-47,,0
conv-47_session_17_D17:24,conv-47,,0
conv-47_session_17_D17:25,conv-47,,0
conv-47_session_17_D17:26,conv-47,,0
conv-47_session_17_D17:27,conv-47,,0
conv-47_session_17_D17:28,conv-47,"Triples:
- (james, spend, time)",4
conv-47_session_17_D17:29,conv-47,,0
conv-47_session_17_D17:30,conv-47,"Triples:
- (james, enjoy, enjoy)",4
conv-47_session_17_D17:31,conv-47,"Triples:
- (john, value, their_support)",4
conv-47_session_17_D17:32,conv-47,,0
conv-47_session_17_D17:33,conv-47,,0
conv-47_session_17_D17:34,conv-47,,0
conv-47_session_17_D17:35,conv-47,,0
conv-47_session_17_D17:36,conv-47,,0
conv-47_session_17_D17:37,conv-47,,0
